Date	Time-DEL	Time	GHI	DNI	DIF	flagR	SE	SA	TEMP	AP	RH	WS	WD	PWAT
21.07.2020	15:30:00	15:00:00	173	330	89	1	13.87	105.68	30.7	962.2	42.8	5.7	318	23.6
21.07.2020	16:30:00	16:00:00	18	30	15	2	2.28	112.89	28.5	962.1	49.5	5.5	320	22.6
21.07.2020	17:30:00	17:00:00	0	0	0	0	-9.72	121.1	26.4	962.4	58	4.9	321	21.5
21.07.2020	18:30:00	18:00:00	0	0	0	0	-20.18	130.93	25.9	962.9	62.7	4.1	319	20.3
21.07.2020	19:30:00	19:00:00	0	0	0	0	-28.94	143.03	25	963.1	67	3.2	311	19.2
21.07.2020	20:30:00	20:00:00	0	0	0	0	-35.29	157.85	24.1	963.1	70.9	2.5	298	18.2
21.07.2020	21:30:00	21:00:00	0	0	0	0	-38.32	174.97	23.6	962.8	74.3	2.1	282	17.8
21.07.2020	22:30:00	22:00:00	0	0	0	0	-37.45	-167.28	22.7	962.5	79.4	2	276	17.9
21.07.2020	23:30:00	23:00:00	0	0	0	0	-32.87	-151.03	22.1	962.1	82.5	2	285	17.8
22.07.2020	0:30:00	0:00:00	0	0	0	0	-25.52	-137.29	21.6	962.1	85.3	2.1	289	17.7
22.07.2020	1:30:00	1:00:00	0	0	0	0	-15.94	-126.24	21.4	961.9	87.2	2.1	289	17.7
22.07.2020	2:30:00	2:00:00	2	0	2	2	-4.49	-117.19	21.2	961.6	88.7	2.1	290	17.7
22.07.2020	3:30:00	3:00:00	78	219	44	1	6.97	-109.48	21.2	961.8	88	2	289	17.9
22.07.2020	4:30:00	4:00:00	246	384	120	1	19.2	-102.51	22.4	962	83.3	2.2	290	18
22.07.2020	5:30:00	5:00:00	454	516	177	1	31.86	-95.68	24.2	962.1	72.2	2.6	293	18.1
22.07.2020	6:30:00	6:00:00	677	716	175	1	44.67	-88.21	25.1	962.1	60.6	2.6	292	18.2
22.07.2020	7:30:00	7:00:00	843	785	184	1	57.41	-78.48	26.7	961.9	53.8	2.4	293	18.4
22.07.2020	8:30:00	8:00:00	958	826	186	1	69.48	-61.43	28.3	961.8	47.4	2.3	297	18.8
22.07.2020	9:30:00	9:00:00	1011	842	188	1	77.92	-18.61	29.9	961.5	42.4	2.2	310	19.6
22.07.2020	10:30:00	10:00:00	997	840	186	1	75.14	42.32	31.9	960.7	38.4	2.3	325	20.6
22.07.2020	11:30:00	11:00:00	918	817	181	1	64.38	70.46	32.6	960.1	36.7	2.8	328	21.5
22.07.2020	12:30:00	12:00:00	778	763	177	1	51.89	83.19	33.2	959.5	36.6	3.3	329	22.7
22.07.2020	13:30:00	13:00:00	593	678	164	1	39.08	91.62	33.2	959.1	38	3.6	328	23.9
22.07.2020	14:30:00	14:00:00	382	549	136	1	26.31	98.68	32.4	958.7	41.2	4	328	24.8
22.07.2020	15:30:00	15:00:00	175	354	85	1	13.79	105.5	31.4	958.5	45.4	4.2	327	25.3
22.07.2020	16:30:00	16:00:00	15	12	14	2	2.18	112.72	29.9	958.5	51.2	4.3	325	25.4
22.07.2020	17:30:00	17:00:00	0	0	0	0	-9.84	120.94	28.1	958.7	58.6	4	322	25.5
22.07.2020	18:30:00	18:00:00	0	0	0	0	-20.32	130.77	27.4	959	63.2	3.5	319	25.5
22.07.2020	19:30:00	19:00:00	0	0	0	0	-29.11	142.89	26.5	959.4	68	2.9	311	25.2
22.07.2020	20:30:00	20:00:00	0	0	0	0	-35.47	157.75	25.4	959.5	71.7	2.4	302	24.6
22.07.2020	21:30:00	21:00:00	0	0	0	0	-38.52	174.94	24.7	959.4	73.4	2	291	24.4
22.07.2020	22:30:00	22:00:00	0	0	0	0	-37.65	-167.24	23.6	959.2	76	1.9	286	24.6
22.07.2020	23:30:00	23:00:00	0	0	0	0	-33.05	-150.93	23.4	959	76.4	1.9	290	24.3
23.07.2020	0:30:00	0:00:00	0	0	0	0	-25.68	-137.15	23	958.9	77.7	1.8	291	24.4
23.07.2020	1:30:00	1:00:00	0	0	0	0	-16.08	-126.09	22.7	959	79.5	1.6	288	24.8
23.07.2020	2:30:00	2:00:00	0	0	0	0	-4.63	-117.03	22.2	959	81.8	1.5	286	25.1
23.07.2020	3:30:00	3:00:00	70	159	45	1	6.86	-109.31	22.3	959.1	81.5	1.3	291	25.3
23.07.2020	4:30:00	4:00:00	270	499	104	1	19.1	-102.32	23.4	959.1	75.1	1.3	296	25.4
23.07.2020	5:30:00	5:00:00	493	669	141	1	31.76	-95.47	25.5	959.2	64.7	1.5	305	25.4
23.07.2020	6:30:00	6:00:00	694	757	164	1	44.58	-87.95	27.1	959.3	56.3	1.7	322	25.5
23.07.2020	7:30:00	7:00:00	864	823	173	1	57.31	-78.15	28.6	959.2	49	2.2	336	25.6
23.07.2020	8:30:00	8:00:00	984	862	179	1	69.35	-60.97	30.5	959.2	41.8	2.8	343	25.5
23.07.2020	9:30:00	9:00:00	1037	875	182	1	77.73	-18.39	31.8	959.1	39.1	3.2	345	26.6
23.07.2020	10:30:00	10:00:00	1020	869	181	1	74.99	41.83	33.4	958.6	36.9	3.3	343	28.2
23.07.2020	11:30:00	11:00:00	934	841	177	1	64.28	70.04	33.9	958.2	36.3	3.6	335	28.2
23.07.2020	12:30:00	12:00:00	795	796	169	1	51.81	82.88	34.2	957.9	36.9	4.3	329	28.1
23.07.2020	13:30:00	13:00:00	605	710	157	1	39	91.38	33.8	957.6	38.5	5	324	27.4
23.07.2020	14:30:00	14:00:00	395	603	127	1	26.22	98.47	32.6	957.7	41.7	5.6	320	26
23.07.2020	15:30:00	15:00:00	184	428	78	1	13.7	105.31	31.1	958	44.9	5.7	318	24.2
23.07.2020	16:30:00	16:00:00	25	101	17	2	2.08	112.54	29.5	958.5	50.3	5.2	318	22.2
23.07.2020	17:30:00	17:00:00	0	0	0	0	-9.97	120.77	27.8	959.1	57.2	4.3	318	20
23.07.2020	18:30:00	18:00:00	0	0	0	0	-20.46	130.62	27.3	959.8	60.6	3.3	314	18
23.07.2020	19:30:00	19:00:00	0	0	0	0	-29.27	142.76	26.7	960.2	63.9	2.5	304	16.2
23.07.2020	20:30:00	20:00:00	0	0	0	0	-35.66	157.66	26.1	960.3	67.8	1.9	289	14.8
23.07.2020	21:30:00	21:00:00	0	0	0	0	-38.72	174.91	25	960.3	72.2	1.6	271	13.6
23.07.2020	22:30:00	22:00:00	0	0	0	0	-37.85	-167.19	23.6	960.1	75.7	1.4	259	12.5
23.07.2020	23:30:00	23:00:00	0	0	0	0	-33.24	-150.83	23.2	960	78.1	1.2	258	11.7
24.07.2020	0:30:00	0:00:00	0	0	0	0	-25.85	-137.01	22.9	960	79.7	1.1	252	11.2
24.07.2020	1:30:00	1:00:00	0	0	0	0	-16.23	-125.93	22.2	960.1	81.5	1	246	10.9
24.07.2020	2:30:00	2:00:00	0	0	0	0	-4.77	-116.86	21.7	960.1	82.3	1.1	247	10.8
24.07.2020	3:30:00	3:00:00	76	261	38	1	6.75	-109.13	22.1	960.4	78.7	1.2	256	10.9
24.07.2020	4:30:00	4:00:00	260	517	92	1	19	-102.12	24	960.8	69.1	1.4	270	11.2
24.07.2020	5:30:00	5:00:00	484	706	114	1	31.67	-95.24	26	961.1	59.2	1.9	284	11.5
24.07.2020	6:30:00	6:00:00	689	793	133	1	44.49	-87.69	26.3	961.2	56.9	2.1	292	11.9
24.07.2020	7:30:00	7:00:00	866	884	124	1	57.21	-77.8	27.9	961.3	51.8	2	292	12.5
24.07.2020	8:30:00	8:00:00	979	910	130	1	69.21	-60.5	29.9	961.5	44.3	2.1	292	13.4
24.07.2020	9:30:00	9:00:00	1030	920	132	1	77.54	-18.16	31	961.3	39.8	2.6	296	14.7
24.07.2020	10:30:00	10:00:00	1018	923	128	1	74.83	41.34	32.6	961	33.5	3.4	300	16.1
24.07.2020	11:30:00	11:00:00	944	914	121	1	64.17	69.61	33.3	960.7	31.1	3.9	304	17.3
24.07.2020	12:30:00	12:00:00	803	872	118	1	51.72	82.57	33.8	960.5	30.7	4.5	306	18.4
24.07.2020	13:30:00	13:00:00	617	809	108	1	38.91	91.13	33.7	960.4	31.6	5.1	309	19.3
24.07.2020	14:30:00	14:00:00	407	718	88	1	26.14	98.26	32.9	960.3	33.9	5.5	313	20
24.07.2020	15:30:00	15:00:00	193	559	58	1	13.6	105.11	31.6	960.5	37.5	5.5	316	20.3
24.07.2020	16:30:00	16:00:00	27	145	15	2	1.97	112.36	29.9	960.7	44.1	4.9	319	20
24.07.2020	17:30:00	17:00:00	0	0	0	0	-10.11	120.6	28.2	961	52.7	3.8	321	19.6
24.07.2020	18:30:00	18:00:00	0	0	0	0	-20.61	130.46	27.4	961.4	57.7	2.8	318	19.1
24.07.2020	19:30:00	19:00:00	0	0	0	0	-29.45	142.62	26.4	961.7	60.7	2.1	308	18.7
24.07.2020	20:30:00	20:00:00	0	0	0	0	-35.86	157.56	25.5	961.8	62.9	1.7	296	18.2
24.07.2020	21:30:00	21:00:00	0	0	0	0	-38.93	174.88	24.8	961.6	67.5	1.7	289	17.9
24.07.2020	22:30:00	22:00:00	0	0	0	0	-38.06	-167.15	24.1	961.4	74.1	1.7	287	17.6
24.07.2020	23:30:00	23:00:00	0	0	0	0	-33.43	-150.72	23.8	961.4	75.4	1.6	286	17.1
25.07.2020	0:30:00	0:00:00	0	0	0	0	-26.02	-136.86	23.1	961.4	77.8	1.3	278	16.4
25.07.2020	1:30:00	1:00:00	0	0	0	0	-16.38	-125.76	22.6	961.4	81.8	1	273	15.7
25.07.2020	2:30:00	2:00:00	0	0	0	0	-4.91	-116.69	22	961.5	85.5	0.8	270	15.3
25.07.2020	3:30:00	3:00:00	73	222	40	1	6.64	-108.94	21.9	961.7	86.5	0.7	269	15.1
25.07.2020	4:30:00	4:00:00	269	518	98	1	18.9	-101.92	23.4	961.9	76	0.6	275	15.1
25.07.2020	5:30:00	5:00:00	480	651	139	1	31.58	-95.01	25.9	962.1	56.1	0.7	298	15.2
25.07.2020	6:30:00	6:00:00	673	724	168	1	44.4	-87.41	27.7	962.2	44	0.8	328	15.4
25.07.2020	7:30:00	7:00:00	835	781	181	1	57.11	-77.44	29.3	962.4	36.2	1.2	337	15.8
25.07.2020	8:30:00	8:00:00	951	823	183	1	69.08	-60.03	30.7	962.5	30.5	1.7	339	16.4
25.07.2020	9:30:00	9:00:00	1002	835	188	1	77.34	-17.92	32.1	962.2	28	2.3	335	16.6
25.07.2020	10:30:00	10:00:00	992	842	180	1	74.66	40.86	33.7	961.7	26.1	2.9	332	16.6
25.07.2020	11:30:00	11:00:00	914	824	173	1	64.06	69.18	34.3	961.4	24.9	3	328	17.3
25.07.2020	12:30:00	12:00:00	776	774	168	1	51.63	82.25	34.7	961.2	24.5	3.4	325	18.2
25.07.2020	13:30:00	13:00:00	590	688	157	3	38.83	90.87	34.6	961.1	25.7	4.1	326	19.2
25.07.2020	14:30:00	14:00:00	381	573	127	1	26.04	98.04	33.6	960.9	30.7	4.7	328	20.3
25.07.2020	15:30:00	15:00:00	174	401	76	1	13.5	104.91	31.9	961	37.5	5.1	329	21.3
25.07.2020	16:30:00	16:00:00	21	69	15	2	1.85	112.18	30	961.3	44.5	5	327	22
25.07.2020	17:30:00	17:00:00	0	0	0	0	-10.24	120.42	28.1	961.7	51.6	4.5	325	22.5
25.07.2020	18:30:00	18:00:00	0	0	0	0	-20.76	130.29	27.5	962.3	56.6	3.9	320	22.8
25.07.2020	19:30:00	19:00:00	0	0	0	0	-29.62	142.48	26.6	962.6	60.7	3.3	315	22.8
25.07.2020	20:30:00	20:00:00	0	0	0	0	-36.06	157.47	25.5	962.7	64.6	2.7	311	22.8
25.07.2020	21:30:00	21:00:00	0	0	0	0	-39.14	174.86	24.8	962.6	68.2	2.1	306	22.8
25.07.2020	22:30:00	22:00:00	0	0	0	0	-38.27	-167.09	24	962.4	74.5	1.8	301	23.1
25.07.2020	23:30:00	23:00:00	0	0	0	0	-33.63	-150.61	23.6	962.2	76	1.9	299	23.6
26.07.2020	0:30:00	0:00:00	0	0	0	0	-26.2	-136.71	23	962.1	78.3	2	299	24.2
26.07.2020	1:30:00	1:00:00	0	0	0	0	-16.53	-125.59	22.5	962.3	79.5	2	303	24.7
26.07.2020	2:30:00	2:00:00	0	0	0	0	-5.05	-116.5	22.3	962.6	79.7	2	309	25.1
26.07.2020	3:30:00	3:00:00	52	34	46	1	6.53	-108.75	22.7	963.1	78.5	1.8	312	25.6
26.07.2020	4:30:00	4:00:00	221	241	141	1	18.8	-101.71	23.9	963.5	70.8	1.7	315	26.1
26.07.2020	5:30:00	5:00:00	429	391	224	1	31.48	-94.78	26.2	963.5	56.4	2	327	26.7
26.07.2020	6:30:00	6:00:00	623	507	269	1	44.3	-87.13	27.2	963.5	48.1	2.5	342	27.5
26.07.2020	7:30:00	7:00:00	790	597	290	1	57.01	-77.08	29	963.3	40.4	2.8	355	28.5
26.07.2020	8:30:00	8:00:00	909	643	310	1	68.94	-59.54	31.2	962.9	34.7	3.1	2	29.3
26.07.2020	9:30:00	9:00:00	963	660	320	1	77.13	-17.67	32.9	962.6	34.4	3.2	5	29.8
26.07.2020	10:30:00	10:00:00	948	655	317	1	74.48	40.38	34.7	962.2	34.9	3.3	3	30.1
26.07.2020	11:30:00	11:00:00	862	627	299	1	63.94	68.75	35.2	961.8	34.4	3.4	352	30.5
26.07.2020	12:30:00	12:00:00	719	553	285	1	51.53	81.92	35.6	961.4	35.3	4.1	340	31
26.07.2020	13:30:00	13:00:00	535	442	256	1	38.73	90.61	35	961.2	38.3	5.2	333	32
26.07.2020	14:30:00	14:00:00	328	300	194	1	25.95	97.82	33.3	961.2	42.9	6.1	328	33.3
26.07.2020	15:30:00	15:00:00	118	73	98	1	13.39	104.71	31.4	961.7	49	6.4	323	34.3
26.07.2020	16:30:00	16:00:00	16	16	14	2	1.73	111.99	29.6	962.1	57.1	6.2	319	34.9
26.07.2020	17:30:00	17:00:00	0	0	0	0	-10.39	120.25	27.6	962.6	66.4	5.6	315	35
26.07.2020	18:30:00	18:00:00	0	0	0	0	-20.92	130.13	26.7	963.2	71.9	4.9	311	34.9
26.07.2020	19:30:00	19:00:00	0	0	0	0	-29.81	142.34	26.4	963.5	73.7	4.1	307	34.6
26.07.2020	20:30:00	20:00:00	0	0	0	0	-36.27	157.37	26	963.7	74.8	3.6	306	34.4
26.07.2020	21:30:00	21:00:00	0	0	0	0	-39.36	174.83	25.6	963.4	76.7	3.2	305	34.3
26.07.2020	22:30:00	22:00:00	0	0	0	0	-38.49	-167.04	25	963	79.3	3	301	34.7
26.07.2020	23:30:00	23:00:00	0	0	0	0	-33.82	-150.49	25.2	963	78.7	2.9	303	34.7
27.07.2020	0:30:00	0:00:00	0	0	0	0	-26.37	-136.55	25.3	963.1	79.2	2.7	304	34.6
27.07.2020	1:30:00	1:00:00	0	0	0	0	-16.68	-125.42	24.8	963.2	81	2.4	306	34.4
27.07.2020	2:30:00	2:00:00	0	0	0	0	-5.19	-116.32	24.5	963.1	82.5	2.2	307	34.2
27.07.2020	3:30:00	3:00:00	27	1	27	1	6.42	-108.55	24.6	963.2	81.7	2.1	309	34
27.07.2020	4:30:00	4:00:00	188	124	143	1	18.7	-101.49	25.2	963.4	77.4	2.3	315	33.9
27.07.2020	5:30:00	5:00:00	414	337	239	1	31.39	-94.53	26.7	963.3	68.4	2.8	320	34
27.07.2020	6:30:00	6:00:00	594	424	298	1	44.21	-86.84	27.4	963.3	61.5	3.2	323	34
27.07.2020	7:30:00	7:00:00	765	538	316	1	56.9	-76.71	28.7	963.1	56.4	3.5	324	34
27.07.2020	8:30:00	8:00:00	886	579	347	1	68.8	-59.04	30.7	962.8	50.1	3.7	325	34
27.07.2020	9:30:00	9:00:00	939	596	359	1	76.92	-17.41	32.1	962.3	46.9	3.8	329	34.1
27.07.2020	10:30:00	10:00:00	922	591	353	1	74.3	39.91	33.6	961.7	44.5	3.7	334	34.4
27.07.2020	11:30:00	11:00:00	832	555	334	1	63.82	68.31	34.2	961.2	43.1	3.8	333	34.5
27.07.2020	12:30:00	12:00:00	697	496	308	1	51.43	81.59	34.5	960.9	43.1	4.2	330	35
27.07.2020	13:30:00	13:00:00	510	370	277	1	38.64	90.35	33.5	960.6	45.5	5	325	35.5
27.07.2020	14:30:00	14:00:00	310	246	200	1	25.84	97.59	32.1	960.3	49.1	6	321	35.9
27.07.2020	15:30:00	15:00:00	93	55	77	1	13.28	104.51	31	960.5	52.8	6.4	321	36
27.07.2020	16:30:00	16:00:00	2	0	2	2	1.59	111.8	29.1	961	58.4	5.9	318	36.1
27.07.2020	17:30:00	17:00:00	0	0	0	0	-10.53	120.07	27.6	961.7	64.3	4.8	312	36.7
27.07.2020	18:30:00	18:00:00	0	0	0	0	-21.09	129.96	27.5	962.5	66	4	307	37.9
27.07.2020	19:30:00	19:00:00	0	0	0	0	-30	142.19	27.2	962.7	68.3	3.8	303	38.3
27.07.2020	20:30:00	20:00:00	0	0	0	0	-36.48	157.27	26.6	962.3	71.6	3.6	298	38.4
27.07.2020	21:30:00	21:00:00	0	0	0	0	-39.59	174.81	26.1	962.4	72.8	3.3	290	38.3
27.07.2020	22:30:00	22:00:00	0	0	0	0	-38.71	-166.98	25.6	962.3	73.7	3.1	288	37.9
27.07.2020	23:30:00	23:00:00	0	0	0	0	-34.03	-150.37	25.3	962.1	76.2	3	297	38.2
28.07.2020	0:30:00	0:00:00	0	0	0	0	-26.55	-136.38	25.2	961.9	79.6	2.7	303	38.7
28.07.2020	1:30:00	1:00:00	0	0	0	0	-16.83	-125.23	24.8	961.8	82.2	2.4	305	38.7
28.07.2020	2:30:00	2:00:00	0	0	0	0	-5.33	-116.12	24.3	962	83.7	2.1	307	38.8
28.07.2020	3:30:00	3:00:00	52	52	43	1	6.31	-108.35	24.1	962	84	2.1	304	39.1
28.07.2020	4:30:00	4:00:00	189	145	145	1	18.59	-101.27	24.6	962.3	83.5	2.5	305	39.5
28.07.2020	5:30:00	5:00:00	407	330	235	1	31.29	-94.28	26	962.5	79.2	3.1	311	39.8
28.07.2020	6:30:00	6:00:00	601	452	286	1	44.11	-86.54	26.9	962.6	73.5	3.2	312	39.9
28.07.2020	7:30:00	7:00:00	773	562	304	1	56.8	-76.33	28.6	962.7	64.3	3.5	313	40
28.07.2020	8:30:00	8:00:00	895	616	322	1	68.66	-58.53	30.5	962.6	55	3.8	315	40.3
28.07.2020	9:30:00	9:00:00	950	634	333	1	76.7	-17.14	31.7	962.4	50.2	4.1	315	39.9
28.07.2020	10:30:00	10:00:00	935	630	329	1	74.11	39.45	32.9	962.1	45.1	4.1	314	39.2
28.07.2020	11:30:00	11:00:00	850	597	315	1	63.69	67.87	33.4	961.7	44	4.2	317	39.1
28.07.2020	12:30:00	12:00:00	706	518	301	1	51.32	81.26	33.6	961.4	43.7	4.7	317	38.8
28.07.2020	13:30:00	13:00:00	522	408	266	1	38.53	90.08	33.4	961.2	42.5	5.2	318	38.4
28.07.2020	14:30:00	14:00:00	318	274	197	1	25.74	97.36	32.6	961.1	42.7	5.4	320	37.9
28.07.2020	15:30:00	15:00:00	131	112	102	1	13.17	104.3	31.6	961.6	44.6	5.3	321	37.3
28.07.2020	16:30:00	16:00:00	13	6	12	2	1.46	111.61	29.8	962.1	49.3	4.9	319	36.8
28.07.2020	17:30:00	17:00:00	0	0	0	0	-10.68	119.88	28.3	962.6	56	4.4	313	36.4
28.07.2020	18:30:00	18:00:00	0	0	0	0	-21.26	129.79	28	963.1	60.5	4.1	307	36.2
28.07.2020	19:30:00	19:00:00	0	0	0	0	-30.19	142.05	27.3	963.5	65.2	3.5	298	36.2
28.07.2020	20:30:00	20:00:00	0	0	0	0	-36.7	157.18	26.3	963.5	71.1	3.1	293	36.4
28.07.2020	21:30:00	21:00:00	0	0	0	0	-39.82	174.79	25.6	963.5	75.3	2.7	292	37.1
28.07.2020	22:30:00	22:00:00	0	0	0	0	-38.94	-166.91	24.9	963.2	77.7	2.1	288	38.1
28.07.2020	23:30:00	23:00:00	0	0	0	0	-34.23	-150.24	24.9	963.3	78.6	1.6	292	38.3
29.07.2020	0:30:00	0:00:00	0	0	0	0	-26.73	-136.21	24.9	963.2	80.5	1.7	298	38.3
29.07.2020	1:30:00	1:00:00	0	0	0	0	-16.99	-125.05	24.7	963	82.7	1.8	295	38.2
29.07.2020	2:30:00	2:00:00	0	0	0	0	-5.47	-115.93	24.6	963.3	83.8	1.6	290	38.1
29.07.2020	3:30:00	3:00:00	52	60	42	1	6.2	-108.14	24.4	963.7	83.1	1.6	297	38
29.07.2020	4:30:00	4:00:00	221	234	144	1	18.49	-101.05	25	964	78.9	1.7	304	37.8
29.07.2020	5:30:00	5:00:00	421	372	227	1	31.19	-94.03	27	964.3	68	1.7	309	37.6
29.07.2020	6:30:00	6:00:00	616	491	275	1	44.02	-86.23	28.4	964.4	58	1.6	315	37.6
29.07.2020	7:30:00	7:00:00	784	579	300	1	56.69	-75.94	30.2	964.5	50.6	1.8	319	37.6
29.07.2020	8:30:00	8:00:00	900	627	318	1	68.51	-58.02	32.1	964.4	43.4	2.3	321	38
29.07.2020	9:30:00	9:00:00	956	645	329	1	76.48	-16.87	33.6	964.3	39.6	2.9	326	38
29.07.2020	10:30:00	10:00:00	938	640	323	1	73.91	39	35.4	963.9	36.7	3.4	334	37.8
29.07.2020	11:30:00	11:00:00	854	606	311	1	63.55	67.43	35.8	963.6	37.5	4	332	38.4
29.07.2020	12:30:00	12:00:00	714	538	293	1	51.21	80.93	35.9	963.3	38.4	4.7	331	38.6
29.07.2020	13:30:00	13:00:00	529	430	260	1	38.42	89.81	35.2	963	40.3	5.2	331	38.1
29.07.2020	14:30:00	14:00:00	327	299	196	1	25.63	97.13	34.1	963	42.1	5.3	331	36.9
29.07.2020	15:30:00	15:00:00	136	150	99	1	13.05	104.09	33.1	963.1	42.8	4.9	330	35.4
29.07.2020	16:30:00	16:00:00	12	6	11	2	1.31	111.41	31.7	963.5	45.3	4.3	325	33.5
29.07.2020	17:30:00	17:00:00	0	0	0	0	-10.84	119.7	30.1	963.8	49.2	3.7	321	32
29.07.2020	18:30:00	18:00:00	0	0	0	0	-21.43	129.62	29.1	964.4	52.4	3.1	316	30.9
29.07.2020	19:30:00	19:00:00	0	0	0	0	-30.4	141.9	28.4	964.9	54.7	2.6	305	30.3
29.07.2020	20:30:00	20:00:00	0	0	0	0	-36.93	157.08	27.6	964.8	58	2.3	292	30
29.07.2020	21:30:00	21:00:00	0	0	0	0	-40.06	174.78	26.7	964.6	62.6	2.4	288	30.4
29.07.2020	22:30:00	22:00:00	0	0	0	0	-39.17	-166.84	25.8	964.3	67.7	2.5	288	31.2
29.07.2020	23:30:00	23:00:00	0	0	0	0	-34.44	-150.1	25.4	964.2	70.8	2.5	295	31.7
30.07.2020	0:30:00	0:00:00	0	0	0	0	-26.91	-136.03	25.2	964.3	73.5	2.3	301	32.2
30.07.2020	1:30:00	1:00:00	0	0	0	0	-17.14	-124.85	24.8	964.7	77	2.1	304	32.4
30.07.2020	2:30:00	2:00:00	0	0	0	0	-5.61	-115.72	24.5	964.9	80.7	2	302	32.4
30.07.2020	3:30:00	3:00:00	59	114	42	1	6.08	-107.92	24.5	965.2	80.6	2	302	32.5
30.07.2020	4:30:00	4:00:00	243	356	128	1	18.39	-100.81	25.1	965.7	76.8	2.2	308	32.5
30.07.2020	5:30:00	5:00:00	452	515	185	1	31.1	-93.77	26.9	966	67.3	2.4	314	32.5
30.07.2020	6:30:00	6:00:00	649	612	225	1	43.92	-85.92	28	966.2	55.7	2.6	318	32.6
30.07.2020	7:30:00	7:00:00	815	687	243	1	56.58	-75.54	30	966.2	44.6	2.7	320	32.8
30.07.2020	8:30:00	8:00:00	929	729	253	1	68.36	-57.5	32.3	966	37.2	3	323	33.1
30.07.2020	9:30:00	9:00:00	984	751	255	1	76.26	-16.59	33.6	965.8	34.7	3.2	325	33.1
30.07.2020	10:30:00	10:00:00	970	751	250	1	73.71	38.55	35	965.4	34.5	3.4	324	32.9
30.07.2020	11:30:00	11:00:00	889	720	245	1	63.41	66.99	35.5	965.1	33.1	3.9	321	32.8
30.07.2020	12:30:00	12:00:00	746	654	237	1	51.09	80.59	35.8	964.5	31.8	4.3	321	32.2
30.07.2020	13:30:00	13:00:00	562	563	211	1	38.31	89.53	35.6	964.1	31.4	4.7	321	31.1
30.07.2020	14:30:00	14:00:00	354	424	168	1	25.51	96.89	34.6	963.9	32.2	5	320	29.4
30.07.2020	15:30:00	15:00:00	152	238	95	1	12.92	103.88	33.2	963.9	35.5	5.1	319	27.4
30.07.2020	16:30:00	16:00:00	13	28	11	1	1.16	111.21	31.1	964.2	42.6	4.8	317	25.7
30.07.2020	17:30:00	17:00:00	0	0	0	0	-11	119.51	29.1	964.7	51	4.2	314	24.3
30.07.2020	18:30:00	18:00:00	0	0	0	0	-21.61	129.44	28.4	965.3	57	3.5	309	23.1
30.07.2020	19:30:00	19:00:00	0	0	0	0	-30.6	141.76	27.2	965.7	62.7	2.9	302	22.2
30.07.2020	20:30:00	20:00:00	0	0	0	0	-37.16	156.99	26.1	965.5	68.3	2.6	295	21.5
30.07.2020	21:30:00	21:00:00	0	0	0	0	-40.3	174.76	25.7	965.2	73.2	2.2	288	21.6
30.07.2020	22:30:00	22:00:00	0	0	0	0	-39.4	-166.76	24.8	964.9	76.9	2.2	284	22.1
30.07.2020	23:30:00	23:00:00	0	0	0	0	-34.65	-149.96	24.7	964.6	78.2	2.2	289	21.9
31.07.2020	0:30:00	0:00:00	0	0	0	0	-27.1	-135.85	24.1	964.6	80.7	2.3	292	21.9
31.07.2020	1:30:00	1:00:00	0	0	0	0	-17.3	-124.65	23.8	964.7	82.5	2.2	291	22
31.07.2020	2:30:00	2:00:00	0	0	0	0	-5.74	-115.51	23.7	964.7	83.8	2	290	22.3
31.07.2020	3:30:00	3:00:00	66	230	34	1	5.97	-107.7	23.5	964.8	84.3	1.9	288	22.6
31.07.2020	4:30:00	4:00:00	257	518	94	1	18.28	-100.58	24.4	965	78.1	1.8	287	22.9
31.07.2020	5:30:00	5:00:00	478	679	128	1	31	-93.5	26	965.1	67.7	1.8	288	23.1
31.07.2020	6:30:00	6:00:00	677	761	151	1	43.82	-85.61	26.6	965.2	58.8	1.8	289	23.4
31.07.2020	7:30:00	7:00:00	841	815	163	1	56.47	-75.13	28.4	965.2	48.5	1.9	293	24
31.07.2020	8:30:00	8:00:00	953	842	173	1	68.21	-56.97	30.5	965	41.4	2.2	297	24.8
31.07.2020	9:30:00	9:00:00	1008	860	173	1	76.03	-16.3	32.2	964.5	37	2.4	301	26.1
31.07.2020	10:30:00	10:00:00	993	858	171	1	73.5	38.12	33.9	963.8	35.1	2.6	305	27.6
31.07.2020	11:30:00	11:00:00	918	849	160	1	63.26	66.54	34.6	963.2	33.9	3.2	310	28.4
31.07.2020	12:30:00	12:00:00	780	808	152	1	50.96	80.24	35.1	962.7	33.9	3.7	314	29.1
31.07.2020	13:30:00	13:00:00	595	737	138	1	38.19	89.25	34.7	962.2	34.3	4.2	316	29.2
31.07.2020	14:30:00	14:00:00	384	630	111	1	25.39	96.65	33.9	961.8	35.5	4.8	317	28.9
31.07.2020	15:30:00	15:00:00	170	444	67	1	12.79	103.66	32.9	962	36	5	317	28
31.07.2020	16:30:00	16:00:00	14	55	9	1	1.01	111.01	31.1	962.2	38.7	4.7	318	26.5
31.07.2020	17:30:00	17:00:00	0	0	0	0	-11.17	119.32	29.2	962.4	44.6	3.9	317	24.3
31.07.2020	18:30:00	18:00:00	0	0	0	0	-21.8	129.27	28.7	962.8	48.1	3.1	312	22.1
31.07.2020	19:30:00	19:00:00	0	0	0	0	-30.81	141.61	27.7	963.2	52.6	2.5	304	20.2
